File,ID,Member_Name,Member_Type,Entity,Member_ID,Modules,Module_List,Module,Duplicated
lib/sh/snprintf.c,254,state,var,lib/sh/snprintf.c,2400,['libsh'],['libsh'],libsh,FALSE
lib/sh/snprintf.c,254,n,var,lib/sh/snprintf.c,2394,['libsh'],['libsh'],libsh,FALSE
lib/sh/snprintf.c,254,i,var,lib/sh/snprintf.c,2391,['libsh'],['libsh'],libsh,FALSE
lib/sh/snprintf.c,254,ul,var,lib/sh/snprintf.c,2404,['libsh'],['libsh'],libsh,FALSE
lib/sh/snprintf.c,254,s,var,lib/sh/snprintf.c,2399,['libsh'],['libsh'],libsh,FALSE
lib/sh/snprintf.c,254,args,var,lib/sh/snprintf.c,2381,['libsh'],['libsh'],libsh,FALSE
lib/sh/snprintf.c,254,r,var,lib/sh/snprintf.c,2398,['libsh'],['libsh'],libsh,FALSE
jobs.c,104,making_children,functionimpl,jobs.c,786,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,start_pipeline,functionimpl,jobs.c,798,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,cleanup_the_pipeline,functionimpl,jobs.c,773,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,discard_pipeline,functionproto,jobs.c,811,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,cleanup_dead_jobs,functionimpl,jobs.c,772,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,delete_job,functionproto,jobs.c,810,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,realloc_jobs_list,functionimpl,jobs.c,790,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,processes_in_job,functionproto,jobs.c,824,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,reset_current,functionimpl,jobs.c,792,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,terminate_current_pipeline,functionimpl,jobs.c,800,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,killpg,functionproto,jobs.c,818,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,terminate_stopped_jobs,functionimpl,jobs.c,801,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,hangup_all_jobs,functionimpl,jobs.c,780,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,kill_current_pipeline,functionimpl,jobs.c,785,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,stop_making_children,functionimpl,jobs.c,799,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,find_last_pid,var,jobs.c,845,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,wait_for_single_pid,var,jobs.c,906,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,mark_all_jobs_as_dead,functionimpl,jobs.c,787,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,mark_dead_jobs_as_notified,functionproto,jobs.c,821,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,bgp_clear,functionimpl,jobs.c,770,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,reap_dead_jobs,functionimpl,jobs.c,791,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,job_last_stopped,var,jobs.c,859,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,job_last_running,var,jobs.c,858,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,set_current_job,functionproto,jobs.c,826,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,raw_job_exit_status,var,jobs.c,889,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,pretty_print_job,functionproto,jobs.c,823,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,j_strsignal,functionproto,jobs.c,816,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,without_job_control,functionimpl,jobs.c,804,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,delete_all_jobs,functionproto,jobs.c,809,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,set_job_control,functionproto,jobs.c,827,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,give_terminal_to,var,jobs.c,851,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,restart_job_control,functionimpl,jobs.c,794,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,pid,var,jobs.c,882,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,status,var,jobs.c,901,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,alive_only,var,jobs.c,831,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,jobp,var,jobs.c,860,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,procp,var,jobs.c,885,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,block,var,jobs.c,837,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,job,var,jobs.c,855,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,format,var,jobs.c,850,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,state,var,jobs.c,900,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,job_index,var,jobs.c,857,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,INVALID_SIGNAL_HANDLER,var,jobs.c,830,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,foreground,var,jobs.c,849,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,sig,var,jobs.c,898,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,group,var,jobs.c,852,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,wpid,var,jobs.c,908,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,pgrp,var,jobs.c,881,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,force,var,jobs.c,848,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,opgrp,var,jobs.c,877,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,npgrp,var,jobs.c,869,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,flags,var,jobs.c,847,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,init_job_stats,functionimpl,jobs.c,782,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,js,var,jobs.c,863,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,zerojs,var,jobs.c,909,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,first_pid,var,jobs.c,846,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,pid_wrap,var,jobs.c,883,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,dir,var,jobs.c,842,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,d,var,jobs.c,840,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,already_making_children,var,jobs.c,832,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,disposer,var,jobs.c,843,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,the_pipeline,var,jobs.c,904,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,pipeline_pgrp,var,jobs.c,884,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,ps,var,jobs.c,886,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,bgpids,var,jobs.c,836,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,p,var,jobs.c,880,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,bgp_prune,functionimpl,jobs.c,771,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,reset_job_indices,functionimpl,jobs.c,793,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,jobs,var,jobs.c,861,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,old,var,jobs.c,872,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,jobs_list_frozen,var,jobs.c,862,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,i,var,jobs.c,853,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,ncur,var,jobs.c,867,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,nprev,var,jobs.c,870,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,nsize,var,jobs.c,871,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,nlist,var,jobs.c,868,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,j,var,jobs.c,854,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,shell_pgrp,var,jobs.c,894,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,tty,var,jobs.c,905,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,shell_tty_info,var,jobs.c,897,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,shell_tchars,var,jobs.c,895,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,shell_ltchars,var,jobs.c,893,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,check_window_size,var,jobs.c,839,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,shell_level,var,jobs.c,892,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,waited_for,var,jobs.c,907,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,errno,var,jobs.c,844,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,r,var,jobs.c,888,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,restore_sigint_handler,functionimpl,jobs.c,795,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,old_sigint_handler,var,jobs.c,873,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,sourcelevel,var,jobs.c,899,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,candidate,var,jobs.c,838,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,old_ttou,var,jobs.c,876,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,set,var,jobs.c,891,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,oset,var,jobs.c,879,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,queue_sigchld,var,jobs.c,887,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,s,var,jobs.c,890,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,termsig,var,jobs.c,903,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,job_control,var,jobs.c,856,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,subshell_environment,var,jobs.c,902,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,last_asynchronous_pid,var,jobs.c,864,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,line_number,var,jobs.c,865,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,old_tstp,var,jobs.c,874,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,old_ttin,var,jobs.c,875,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,count_all_jobs,functionimpl,jobs.c,774,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,n,var,jobs.c,866,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,freeze_jobs_list,functionimpl,jobs.c,778,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,original_pgrp,var,jobs.c,878,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,shell_tty,var,jobs.c,896,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,stop_pipeline,functionproto,jobs.c,828,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,async,var,jobs.c,835,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,deferred,var,jobs.c,841,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,compact_jobs_list,functionproto,jobs.c,808,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,nohup_job,functionproto,jobs.c,822,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,append_process,functionproto,jobs.c,805,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,map_over_jobs,functionproto,jobs.c,820,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,arg1,var,jobs.c,833,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,arg2,var,jobs.c,834,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,list_one_job,functionproto,jobs.c,819,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,wait_sigint_handler,functionproto,jobs.c,829,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,job,type,jobs.h,940,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,process,type,jobs.h,943,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,find_pipeline,functionproto,jobs.c,813,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,PROCESS,alias,jobs.h,910,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,find_process,functionproto,jobs.c,814,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,find_last_proc,functionproto,jobs.c,812,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,bgp_alloc,functionproto,jobs.c,807,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,pidstat,type,jobs.h,942,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,bgp_add,functionproto,jobs.c,806,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,jobstats,type,jobs.h,941,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,init_job_stats,functionproto,jobs.h,921,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,making_children,functionproto,jobs.h,925,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,cleanup_the_pipeline,functionproto,jobs.h,912,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,terminate_current_pipeline,functionproto,jobs.h,933,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,terminate_stopped_jobs,functionproto,jobs.h,934,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,hangup_all_jobs,functionproto,jobs.h,919,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,kill_current_pipeline,functionproto,jobs.h,924,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,ignore_tty_job_signals,functionimpl,jobs.c,781,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,default_tty_job_signals,functionimpl,jobs.c,776,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,get_tty_state,functionproto,jobs.h,917,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,notify_and_cleanup,functionproto,jobs.h,926,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,without_job_control,functionproto,jobs.h,937,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,end_job_control,functionproto,jobs.h,915,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,restart_job_control,functionproto,jobs.h,928,['job_control'],['job_control'],job_control,FALSE
jobs.c,104,set_sigchld_handler,functionimpl,jobs.c,796,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,set_sigchld_handler,functionproto,jobs.h,929,['job_control'],['job_control'],job_control,FALSE
jobs.h,105,,type,jobs.h,938,['job_control'],['job_control'],job_control,FALSE
error.c,38,code,var,error.c,252,['error_handling'],['error_handling'],error_handling,FALSE
error.c,38,name,var,error.c,253,['error_handling'],['error_handling'],error_handling,FALSE
error.c,38,shell_name,var,error.c,255,['error_handling'],['error_handling'],error_handling,FALSE
error.c,38,err_unboundvar,functionproto,error.c,246,['error_handling'],['error_handling'],error_handling,FALSE
error.c,38,s,var,error.c,254,['error_handling'],['error_handling'],error_handling,FALSE
error.c,38,err_readonly,functionproto,error.c,245,['error_handling'],['error_handling'],error_handling,FALSE
builtins/evalstring.c,28,string,var,builtins/evalstring.c,128,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/evalstring.c,28,from_file,var,builtins/evalstring.c,124,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/evalstring.c,28,flags,var,builtins/evalstring.c,123,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/evalstring.c,28,endp,var,builtins/evalstring.c,122,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/evalstring.c,28,running_trap,var,builtins/evalstring.c,127,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
builtins/evalstring.c,28,parse_and_execute_level,var,builtins/evalstring.c,126,['libbuiltins'],['libbuiltins'],libbuiltins,FALSE
lib/sh/stringvec.c,262,array,var,lib/sh/stringvec.c,2476,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringvec.c,262,name,var,lib/sh/stringvec.c,2477,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringvec.c,262,alloc,var,lib/sh/stringvec.c,2475,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringvec.c,262,starting_index,var,lib/sh/stringvec.c,2478,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringvec.c,262,strvec_dispose,functionproto,lib/sh/stringvec.c,2470,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringvec.c,262,strvec_sort,functionproto,lib/sh/stringvec.c,2474,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringvec.c,262,strvec_from_word_list,functionproto,lib/sh/stringvec.c,2472,['libsh'],['libsh'],libsh,FALSE
lib/intl/textdomain.c,146,textdomain,file,lib/intl/textdomain.c,1190,['libintl'],['libintl'],libintl,FALSE
siglist.h,320,sys_siglist,var,siglist.h,2984,['signal_handling'],['signal_handling'],signal_handling,FALSE
lib/sh/fpurge.c,230,fpurge,file,lib/sh/fpurge.c,2258,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,sl,var,lib/sh/stringlist.c,2465,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,n,var,lib/sh/stringlist.c,2462,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,s,var,lib/sh/stringlist.c,2464,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,m1,var,lib/sh/stringlist.c,2460,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,m2,var,lib/sh/stringlist.c,2461,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,prefix,var,lib/sh/stringlist.c,2463,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,suffix,var,lib/sh/stringlist.c,2467,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,alloc,var,lib/sh/stringlist.c,2458,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,starting_index,var,lib/sh/stringlist.c,2466,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,strlist_print,functionproto,lib/sh/stringlist.c,2456,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,strlist_walk,functionproto,lib/sh/stringlist.c,2457,['libsh'],['libsh'],libsh,FALSE
lib/sh/stringlist.c,261,func,var,lib/sh/stringlist.c,2459,['libsh'],['libsh'],libsh,FALSE
siglist.c,319,i,var,siglist.c,2982,['signal_handling'],['signal_handling'],signal_handling,FALSE
lib/readline/terminal.c,210,_rl_enable_keypad,var,lib/readline/terminal.c,2090,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/search.c,206,_rl_nsearch_callback,var,lib/readline/search.c,2029,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/search.c,206,_rl_nscxt,var,lib/readline/search.c,2028,['libreadline'],['libreadline'],libreadline,FALSE
lib/sh/oslib.c,245,getdtablesize,functionimpl,lib/sh/oslib.c,2323,['libsh'],['libsh'],libsh,FALSE
externs.h,77,getdtablesize,functionproto,externs.h,541,['general'],['general'],general,FALSE
externs.h,77,getmaxchild,functionproto,externs.h,543,['general'],['general'],general,FALSE
flags.h,81,exit_immediately_on_error,var,flags.h,631,['general'],['general'],general,FALSE
flags.h,81,read_but_dont_execute,var,flags.h,636,['general'],['general'],general,FALSE
flags.h,81,just_one_command,var,flags.h,633,['general'],['general'],general,FALSE
variables.h,340,sh_get_env_value,functionproto,variables.h,3686,['general'],['general'],general,FALSE
lib/readline/vi_mode.c,217,_rl_vi_domove_callback,var,lib/readline/vi_mode.c,2210,['libreadline'],['libreadline'],libreadline,FALSE
lib/readline/vi_mode.c,217,_rl_vimvcxt,var,lib/readline/vi_mode.c,2216,['libreadline'],['libreadline'],libreadline,FALSE
execute_cmd.h,75,execute_command,functionproto,execute_cmd.h,452,['general'],['general'],general,FALSE
variables.c,339,sh_get_env_value,functionproto,variables.c,3549,['general'],['general'],general,FALSE
externs.h,77,set_current_prompt_level,functionproto,externs.h,554,['general'],['general'],general,FALSE
externs.h,77,reader_loop,functionproto,externs.h,551,['general'],['general'],general,FALSE
externs.h,77,parse_command,functionproto,externs.h,549,['general'],['general'],general,FALSE
externs.h,77,read_command,functionproto,externs.h,550,['general'],['general'],general,FALSE
lib/termcap/termcap.c,290,termcap,file,lib/termcap/termcap.c,2546,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/ltcap.h,289,ltcap,file,lib/termcap/ltcap.h,2545,['libtermcap'],['libtermcap'],libtermcap,FALSE
version.c,341,shell_version_string,functionimpl,version.c,3700,['general'],['general'],general,FALSE
version.c,341,tt,var,version.c,3705,['general'],['general'],general,FALSE
version.c,341,release_status,var,version.c,3704,['general'],['general'],general,FALSE
version.c,341,dist_version,var,version.c,3702,['general'],['general'],general,FALSE
version.c,341,patch_level,var,version.c,3703,['general'],['general'],general,FALSE
version.c,341,build_version,var,version.c,3701,['general'],['general'],general,FALSE
jobs.h,105,bgpids,type,jobs.h,939,['job_control'],['job_control'],job_control,FALSE
expr.c,76,pushexp,functionimpl,expr.c,475,['general'],['general'],general,FALSE
expr.c,76,,type,expr.c,485,['general'],['general'],general,FALSE
expr.c,76,evalerror,functionproto,expr.c,479,['general'],['general'],general,FALSE
expr.c,76,popexp,functionimpl,expr.c,474,['general'],['general'],general,FALSE
expr.c,76,expcomma,functionimpl,expr.c,467,['general'],['general'],general,FALSE
expr.c,76,readtok,functionimpl,expr.c,476,['general'],['general'],general,FALSE
expr.c,76,expcond,functionimpl,expr.c,468,['general'],['general'],general,FALSE
expr.c,76,expr_bind_array_element,functionproto,expr.c,480,['general'],['general'],general,FALSE
expr.c,76,expr_bind_variable,functionproto,expr.c,481,['general'],['general'],general,FALSE
expr.c,76,explor,functionimpl,expr.c,470,['general'],['general'],general,FALSE
expr.c,76,EXP_HIGHEST,var,expr.c,487,['general'],['general'],general,FALSE
expr.c,76,expland,functionimpl,expr.c,469,['general'],['general'],general,FALSE
expr.c,76,expbor,functionimpl,expr.c,465,['general'],['general'],general,FALSE
expr.c,76,expbxor,functionimpl,expr.c,466,['general'],['general'],general,FALSE
expr.c,76,expband,functionimpl,expr.c,464,['general'],['general'],general,FALSE
expr.c,76,exp5,functionimpl,expr.c,462,['general'],['general'],general,FALSE
expr.c,76,exp4,functionimpl,expr.c,461,['general'],['general'],general,FALSE
expr.c,76,expshift,functionimpl,expr.c,473,['general'],['general'],general,FALSE
expr.c,76,exp3,functionimpl,expr.c,460,['general'],['general'],general,FALSE
expr.c,76,exp2,functionimpl,expr.c,459,['general'],['general'],general,FALSE
expr.c,76,exppower,functionimpl,expr.c,471,['general'],['general'],general,FALSE
expr.c,76,exp1,functionimpl,expr.c,458,['general'],['general'],general,FALSE
expr.c,76,alloc_lvalue,functionimpl,expr.c,456,['general'],['general'],general,FALSE
expr.c,76,init_lvalue,functionproto,expr.c,483,['general'],['general'],general,FALSE
expr.c,76,expr_streval,functionproto,expr.c,482,['general'],['general'],general,FALSE
expr.c,76,strlong,functionproto,expr.c,484,['general'],['general'],general,FALSE
expr.c,76,_is_arithop,var,expr.c,488,['general'],['general'],general,FALSE
expr.c,76,_is_multiop,functionproto,expr.c,477,['general'],['general'],general,FALSE
expr.c,76,alloc_lvalue,functionproto,expr.c,478,['general'],['general'],general,FALSE
expr.c,76,lvalue,var,expr.c,510,['general'],['general'],general,FALSE
expr.c,76,expr,var,expr.c,499,['general'],['general'],general,FALSE
expr.c,76,c,var,expr.c,490,['general'],['general'],general,FALSE
expr.c,76,expr_depth,var,expr.c,500,['general'],['general'],general,FALSE
expr.c,76,expr_stack_size,var,expr.c,502,['general'],['general'],general,FALSE
expr.c,76,expr_stack,var,expr.c,501,['general'],['general'],general,FALSE
expr.c,76,context,var,expr.c,492,['general'],['general'],general,FALSE
expr.c,76,expression,var,expr.c,503,['general'],['general'],general,FALSE
expr.c,76,expr_unwind,functionimpl,expr.c,472,['general'],['general'],general,FALSE
expr.c,76,noeval,var,expr.c,511,['general'],['general'],general,FALSE
expr.c,76,value,var,expr.c,528,['general'],['general'],general,FALSE
expr.c,76,curtok,var,expr.c,495,['general'],['general'],general,FALSE
expr.c,76,special,var,expr.c,518,['general'],['general'],general,FALSE
expr.c,76,lasttok,var,expr.c,505,['general'],['general'],general,FALSE
expr.c,76,op,var,expr.c,512,['general'],['general'],general,FALSE
expr.c,76,assigntok,var,expr.c,489,['general'],['general'],general,FALSE
expr.c,76,lhs,var,expr.c,507,['general'],['general'],general,FALSE
expr.c,76,lind,var,expr.c,508,['general'],['general'],general,FALSE
expr.c,76,curlval,var,expr.c,494,['general'],['general'],general,FALSE
expr.c,76,rhs,var,expr.c,514,['general'],['general'],general,FALSE
expr.c,76,tokstr,var,expr.c,521,['general'],['general'],general,FALSE
expr.c,76,set_noeval,var,expr.c,517,['general'],['general'],general,FALSE
expr.c,76,rval,var,expr.c,515,['general'],['general'],general,FALSE
expr.c,76,cval,var,expr.c,496,['general'],['general'],general,FALSE
expr.c,76,val1,var,expr.c,526,['general'],['general'],general,FALSE
expr.c,76,val2,var,expr.c,527,['general'],['general'],general,FALSE
expr.c,76,val,var,expr.c,525,['general'],['general'],general,FALSE
expr.c,76,stok,var,expr.c,519,['general'],['general'],general,FALSE
expr.c,76,v2,var,expr.c,524,['general'],['general'],general,FALSE
expr.c,76,tokval,var,expr.c,522,['general'],['general'],general,FALSE
expr.c,76,vincdec,var,expr.c,529,['general'],['general'],general,FALSE
expr.c,76,ec,var,expr.c,498,['general'],['general'],general,FALSE
expr.c,76,lv,var,expr.c,509,['general'],['general'],general,FALSE
expr.c,76,cp,var,expr.c,493,['general'],['general'],general,FALSE
expr.c,76,tp,var,expr.c,523,['general'],['general'],general,FALSE
expr.c,76,e,var,expr.c,497,['general'],['general'],general,FALSE
expr.c,76,lasttp,var,expr.c,506,['general'],['general'],general,FALSE
expr.c,76,savecp,var,expr.c,516,['general'],['general'],general,FALSE
expr.c,76,peektok,var,expr.c,513,['general'],['general'],general,FALSE
expr.c,76,lastlval,var,expr.c,504,['general'],['general'],general,FALSE
expr.c,76,c1,var,expr.c,491,['general'],['general'],general,FALSE
expr.c,76,xp,var,expr.c,530,['general'],['general'],general,FALSE
expr.c,76,tok,var,expr.c,520,['general'],['general'],general,FALSE
lib/intl/dcigettext.c,118,alloca,var,lib/intl/dcigettext.c,995,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,alloca,function,lib/intl/dcigettext.c,990,['libintl'],['libintl'],libintl,FALSE
lib/intl/dcigettext.c,118,alloca,functionproto,lib/intl/dcigettext.c,991,['libintl'],['libintl'],libintl,FALSE
lib/termcap/termcap.c,290,ptr,var,lib/termcap/termcap.c,2558,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/termcap.c,290,size,var,lib/termcap/termcap.c,2559,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/termcap.c,290,cap,var,lib/termcap/termcap.c,2554,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/termcap.c,290,area,var,lib/termcap/termcap.c,2551,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/termcap.c,290,bp,var,lib/termcap/termcap.c,2552,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/termcap.c,290,name,var,lib/termcap/termcap.c,2557,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/termcap.c,290,str,var,lib/termcap/termcap.c,2560,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/termcap.c,290,fd,var,lib/termcap/termcap.c,2555,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/termcap.c,290,bufp,var,lib/termcap/termcap.c,2553,['libtermcap'],['libtermcap'],libtermcap,FALSE
lib/termcap/termcap.c,290,line,var,lib/termcap/termcap.c,2556,['libtermcap'],['libtermcap'],libtermcap,FALSE
